group_id	prompt	win_utt	win_wav	lose_utt	lose_wav	input_num_candidates	num_candidates	dedupe_dropped_audio	final_pair_best_votes	final_pair_avg_margin	final_pair_avg_confidence
cer_000130	王女士，您看还有什么需要咨询的吗？	cer_000130_014	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000130_014.wav	cer_000130_007	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000130_007.wav	30	30	0	3	3.3333	4.6667
cer_000165	刘先生，我主要可以帮您查询话费余额。	cer_000165_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000165_018.wav	cer_000165_017	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000165_017.wav	30	30	0	3	3.0	5.0
cer2_010_000012	这么麻烦啊？那行吧，我先按你说的解绑试试。如果还是不行怎么办？	cer2_010_000012_011	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_010_000012_011.wav	cer2_010_000012_020	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_010_000012_020.wav	60	30	30	3	4.0	5.0
cer_000834	张先生，您当前可用积分为八百八十八分。	cer_000834_020	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000834_020.wav	cer_000834_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000834_021.wav	30	30	0	3	3.0	5.0
cer2_002_000012	好的，感谢您的支持。为了保障您的账户安全，我这边系统刚给您发送了一条验证码短信，麻烦您看下手机，把6位数字的验证码报给我一下好吗？	cer2_002_000012_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_002_000012_018.wav	cer2_002_000012_016	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_002_000012_016.wav	60	30	30	3	1.6667	4.0
cer_001028	建议您根据自身经济状况和当地习俗来决定。	cer_001028_015	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001028_015.wav	cer_001028_019	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001028_019.wav	30	30	0	3	2.6667	4.3333
cer_000676	请问您是想了解您当前套餐里还剩多少流量。	cer_000676_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000676_029.wav	cer_000676_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000676_024.wav	30	30	0	3	4.0	5.0
cer_000517	郑先生，为您查询到您当前使用的是五季通用套餐九十九元档。	cer_000517_022	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000517_022.wav	cer_000517_013	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000517_013.wav	30	30	0	3	3.0	5.0
cer2_010_000015	不客气，这是我应该做的。感谢您的理解与支持，祝您购物愉快，再见！	cer2_010_000015_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_010_000015_028.wav	cer2_010_000015_008	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_010_000015_008.wav	60	30	30	3	3.0	5.0
cer_000499	但您可以考虑办理一个优惠活动。	cer_000499_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000499_009.wav	cer_000499_022	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000499_022.wav	30	30	0	2	1.3333	4.6667
cer_000482	好的，为您确认上门安装时间是明天上午十点。	cer_000482_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000482_012.wav	cer_000482_026	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000482_026.wav	30	30	0	3	2.6667	4.6667
cer_000520	哪一个更打动您呢？	cer_000520_016	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000520_016.wav	cer_000520_026	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000520_026.wav	30	30	0	3	3.6667	5.0
cer_000343	好的，请问您的数据流量开关已经打开了吗？	cer_000343_022	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000343_022.wav	cer_000343_007	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000343_007.wav	30	30	0	3	4.0	5.0
cer_000868	李先生，您当前办理的是五季通用套餐九十九元档。	cer_000868_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000868_024.wav	cer_000868_019	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000868_019.wav	30	30	0	3	1.6667	4.3333
cer_000331	直接搜索中国电信营业厅或中国电信官方服务网点。	cer_000331_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000331_012.wav	cer_000331_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000331_009.wav	30	30	0	2	2.0	5.0
cer_000683	为了更好地帮助您。	cer_000683_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000683_012.wav	cer_000683_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000683_029.wav	30	30	0	3	3.0	5.0
cer_000872	请问您是遇到了车辆被骚扰的情况吗？	cer_000872_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000872_001.wav	cer_000872_025	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000872_025.wav	30	30	0	3	4.0	5.0
cer_001053	我无法直接联系保险公司。	cer_001053_019	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001053_019.wav	cer_001053_008	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001053_008.wav	30	30	0	3	2.0	4.0
cer_000666	稍等我帮您查询一下。	cer_000666_023	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000666_023.wav	cer_000666_002	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000666_002.wav	30	30	0	2	4.0	5.0
cer_000314	系统提示验证码仍然不正确。	cer_000314_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000314_024.wav	cer_000314_017	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000314_017.wav	30	30	0	2	1.6667	4.6667
cer_001220	很抱歉给您带来了不便。	cer_001220_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001220_001.wav	cer_001220_026	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001220_026.wav	30	30	0	2	4.0	5.0
cer_001387	套餐外语音费三元。	cer_001387_015	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001387_015.wav	cer_001387_014	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001387_014.wav	30	30	0	3	4.0	5.0
cer2_012_000008	这一点您可以完全放心。我们现在的积分商城已经全面升级了，支持1积分兑换视频会员，或者直接兑换加油卡、话费。现在的比例非常划算，几乎相当于消费即返现，比传统的礼品兑换要实用得多。	cer2_012_000008_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_012_000008_029.wav	cer2_012_000008_023	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_012_000008_023.wav	60	30	30	3	3.3333	5.0
cer_001370	请问您是想查询当前的流量使用情况。	cer_001370_014	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001370_014.wav	cer_001370_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001370_021.wav	30	30	0	3	3.3333	5.0
cer_001047	李先生，您提到的密码。	cer_001047_014	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001047_014.wav	cer_001047_010	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001047_010.wav	30	30	0	3	3.6667	5.0
cer_000529	我叫小贝。	cer_000529_004	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000529_004.wav	cer_000529_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000529_021.wav	30	30	0	3	3.0	5.0
cer_000334	好的。那请您先尝试重启一下机顶盒。	cer_000334_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000334_018.wav	cer_000334_022	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000334_022.wav	30	30	0	3	4.0	5.0
cer_000181	杨先生，您当前办理的是五季通用套餐九十九元档。	cer_000181_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000181_029.wav	cer_000181_019	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000181_019.wav	30	30	0	3	3.3333	5.0
cer2_012_000012	正常的信用卡申请属于“个人授信申请”类查询。只要您保持按时还款的良好习惯，拥有一张高额度的白金卡，反而有助于丰富您的个人资信档案，对您未来办理房贷、车贷都有正向的帮助。	cer2_012_000012_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_012_000012_009.wav	cer2_012_000012_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_012_000012_024.wav	60	30	30	3	3.3333	5.0
cer2_012_000006	具体的信用额度是根据您的综合资信情况来定的。由于您在我行的流水和信誉一直表现良好，预计起始额度在5万元起步，最高可以达到20万元。您可以把它作为一个备用金库，随借随还，非常灵活。	cer2_012_000006_016	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_012_000006_016.wav	cer2_012_000006_014	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_012_000006_014.wav	60	30	30	3	3.0	5.0
cer_000692	请问您能协助我吗？	cer_000692_004	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000692_004.wav	cer_000692_025	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000692_025.wav	30	30	0	3	4.0	5.0
cer_000001	您提到了两个问题。	cer_000001_020	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000001_020.wav	cer_000001_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000001_024.wav	30	30	0	3	4.0	5.0
cer_000867	这个开关控制手机是否使用移动数据上网。	cer_000867_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000867_024.wav	cer_000867_004	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000867_004.wav	30	30	0	3	4.0	5.0
cer_000498	请问您的新联系电话是幺三九八八八八六六六六吗？	cer_000498_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000498_009.wav	cer_000498_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000498_029.wav	30	30	0	3	2.6667	4.6667
cer2_003_000008	王先生，请您先消消气。我查了一下记录，这笔业务是在本月10号通过一个短信链接确认办理的。不过，有时候可能是我们在浏览网页或者点开一些推广短信时不小心误触了。	cer2_003_000008_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000008_029.wav	cer2_003_000008_014	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000008_014.wav	60	30	30	2	3.0	4.5
cer_000515	稍等，我帮您查一下积分信息。	cer_000515_015	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000515_015.wav	cer_000515_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000515_018.wav	30	30	0	3	3.6667	5.0
cer_001237	请问现在为您办理吗？	cer_001237_006	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001237_006.wav	cer_001237_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001237_018.wav	30	30	0	3	4.0	5.0
cer_000353	是的，已经为您重新创建好了。	cer_000353_022	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000353_022.wav	cer_000353_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000353_024.wav	30	30	0	3	4.0	5.0
cer_001390	月结日为十六日。	cer_001390_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001390_001.wav	cer_001390_007	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001390_007.wav	30	30	0	3	3.6667	5.0
cer_001231	吴先生，我们有每月三十元的套餐。	cer_001231_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001231_001.wav	cer_001231_006	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001231_006.wav	30	30	0	3	4.0	5.0
cer2_003_000012	王先生，关于这50元，我会立即为您向上级主管申请“争议费用返还”。考虑到您一直是我们移动的老客户，信用记录也非常好，我会尽力为您争取全额退回。	cer2_003_000012_027	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000012_027.wav	cer2_003_000012_014	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000012_014.wav	60	30	30	3	3.3333	5.0
cer_000705	请问您需要查询哪个号码的归属地呢？	cer_000705_006	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000705_006.wav	cer_000705_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000705_028.wav	30	30	0	3	4.0	5.0
cer_000005	请问您是需要查询积分总额吗？	cer_000005_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000005_018.wav	cer_000005_013	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000005_013.wav	30	30	0	3	4.0	5.0
cer2_012_000003	免年费？有什么套路吗？是不是得刷够多少次才免？	cer2_012_000003_004	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_012_000003_004.wav	cer2_012_000003_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_012_000003_009.wav	60	30	30	3	4.0	5.0
cer2_001_000018	查到了，您现在的通用流量还剩800兆，定向流量还剩900兆。	cer2_001_000018_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_001_000018_001.wav	cer2_001_000018_006	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_001_000018_006.wav	60	30	30	3	3.3333	5.0
cer2_003_000006	王先生，我已经查到您的账单了。本月确实有一笔50元的额外支出，显示是一项名为“权益超市铂金会员”的业务扣费。请问这项业务您近期有办理过，或者收到过相关短信提醒吗？	cer2_003_000006_004	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000006_004.wav	cer2_003_000006_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000006_024.wav	60	30	30	3	3.3333	5.0
cer_000524	请您提供一下您的车牌号。	cer_000524_010	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000524_010.wav	cer_000524_009	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000524_009.wav	30	30	0	2	2.6667	5.0
cer2_012_000007	积分呢？以前办的卡积分都没啥用，全是兑换那种没用的东西。	cer2_012_000007_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_012_000007_001.wav	cer2_012_000007_006	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_012_000007_006.wav	60	30	30	3	3.3333	4.6667
cer_000357	如果需要理赔。	cer_000357_023	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000357_023.wav	cer_000357_008	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000357_008.wav	30	30	0	3	3.3333	4.6667
cer2_011_000015	完全理解，换做是我也会第一时间核实的。如果您在操作关闭续费时遇到困难，随时拨打我们热线。请问还有其他账务问题需要我帮您核对吗？	cer2_011_000015_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_011_000015_029.wav	cer2_011_000015_004	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_011_000015_004.wav	60	30	30	2	2.0	4.0
cer_001409	请问您需要查询话费。	cer_001409_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001409_001.wav	cer_001409_026	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001409_026.wav	30	30	0	3	4.0	5.0
cer_000876	我来为您查询具体情况。	cer_000876_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000876_018.wav	cer_000876_003	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000876_003.wav	30	30	0	3	2.0	5.0
cer_000351	还是为其他号码办理呢？	cer_000351_017	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000351_017.wav	cer_000351_025	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000351_025.wav	30	30	0	3	2.0	4.0
cer_000518	没有欠费。	cer_000518_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000518_001.wav	cer_000518_006	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000518_006.wav	30	30	0	3	4.0	5.0
cer2_023_000007	呃，我非常理解您的心情，晚上要开会确实挺急的。不过，因为 FTTR 的隐形光纤非常细，里面的纤芯一旦受损，或者接头端面脏了，用户自己是没有专业工具去、去重新熔接或者清洁的。呃，您看这样行不行？我这边立刻给您加急派一个智家工程师的工单，让师傅带上熔接机尽快上门帮您重新处理一下光纤头，您看可以吗？	cer2_023_000007_025	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_023_000007_025.wav	cer2_023_000007_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_023_000007_028.wav	60	30	30	2	4.0	5.0
cer_001061	建议您先确认一下充值是否成功。	cer_001061_011	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001061_011.wav	cer_001061_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001061_021.wav	30	30	0	3	2.6667	5.0
cer_001228	张先生，您看还有什么需要咨询的吗？	cer_001228_007	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001228_007.wav	cer_001228_027	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001228_027.wav	30	30	0	3	3.3333	5.0
cer_001413	如果您有具体的目的地。	cer_001413_010	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001413_010.wav	cer_001413_027	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001413_027.wav	30	30	0	2	1.6667	5.0
cer_001026	请问您是想查询当前的话费余额。	cer_001026_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001026_001.wav	cer_001026_023	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001026_023.wav	30	30	0	3	4.0	5.0
cer2_012_000016	没问题。如果您在申请过程中遇到任何操作问题，可以随时拨打我的办公分机。感谢您的接听，祝您生活愉快，再见。	cer2_012_000016_004	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_012_000016_004.wav	cer2_012_000016_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_012_000016_021.wav	60	30	30	3	3.3333	5.0
cer_000537	登录后找到‘流量充值’。	cer_000537_006	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000537_006.wav	cer_000537_002	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000537_002.wav	30	30	0	3	2.6667	4.6667
cer_001232	您可以在二十四小时内使用。	cer_001232_000	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001232_000.wav	cer_001232_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001232_001.wav	30	30	0	3	3.3333	5.0
cer2_003_000003	对，就是这个号！你们查快点，我每个月套餐都是固定的，这50块哪来的？	cer2_003_000003_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000003_024.wav	cer2_003_000003_017	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000003_017.wav	60	30	30	3	4.0	5.0
cer_000691	陈女士，您的当前积分为八百八十八分。	cer_000691_015	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000691_015.wav	cer_000691_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000691_028.wav	30	30	0	3	3.0	5.0
cer2_003_000007	什么会员？我听都没听过！肯定是你们私自给我开的，我要投诉！	cer2_003_000007_019	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000007_019.wav	cer2_003_000007_013	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000007_013.wav	60	30	30	3	2.0	4.6667
cer_001043	请您输入六位服务密码。	cer_001043_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001043_001.wav	cer_001043_026	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001043_026.wav	30	30	0	3	3.6667	5.0
cer_000154	您可以前往银行柜台或使用手机银行查询。	cer_000154_010	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000154_010.wav	cer_000154_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000154_021.wav	30	30	0	3	4.0	5.0
cer_001222	好的。请问您是想为您本人办理。	cer_001222_007	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001222_007.wav	cer_001222_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001222_018.wav	30	30	0	3	2.3333	4.3333
cer_001241	关于您提到的两个问题。	cer_001241_020	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001241_020.wav	cer_001241_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001241_018.wav	30	30	0	3	3.3333	5.0
cer_000889	请问您是想办理本机号码的套餐降档吗？	cer_000889_019	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000889_019.wav	cer_000889_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000889_029.wav	30	30	0	3	4.0	5.0
cer_000348	请问您是想办理您本人的号码。	cer_000348_010	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000348_010.wav	cer_000348_023	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000348_023.wav	30	30	0	3	4.0	5.0
cer2_011_000003	收到。为了保护您的账户安全，我已为您开启了安全验证。系统显示这笔50元的支出确实发生在两分钟前。请问您的这张卡近期有没有绑定过视频会员或者外卖平台的“自动续费”功能？	cer2_011_000003_017	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_011_000003_017.wav	cer2_011_000003_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_011_000003_001.wav	60	30	30	3	4.0	5.0
cer_000506	请问您需要安装宽带的详细地址是哪里？	cer_000506_026	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000506_026.wav	cer_000506_000	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000506_000.wav	30	30	0	3	4.0	5.0
cer2_003_000016	王先生，建议您可以下载一个“中国移动”APP，在“已订业务”里可以随时查看。另外，我也为您免费开启一个“增值业务消费短信二次确认”功能，以后再有这类扣费业务，必须您回复确认才生效，这样就保险了。	cer2_003_000016_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000016_029.wav	cer2_003_000016_020	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000016_020.wav	60	30	30	3	2.6667	4.6667
cer_000171	杨先生，为您查询到。	cer_000171_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000171_028.wav	cer_000171_023	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000171_023.wav	30	30	0	3	3.3333	4.6667
cer_000858	王女士，您七月的套餐外流量费用是十四元。	cer_000858_005	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000858_005.wav	cer_000858_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000858_028.wav	30	30	0	3	3.3333	5.0
cer_000893	您是他的粉丝吗？	cer_000893_026	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000893_026.wav	cer_000893_020	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000893_020.wav	30	30	0	3	4.0	5.0
cer_001210	好的，请问您是想为您本人的号码办理降档。	cer_001210_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001210_001.wav	cer_001210_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001210_021.wav	30	30	0	2	3.0	4.5
cer2_024_000000	喂，我手机明明有5G信号，套餐也是5G的，但就是连不上5G网，一直掉4G，重启也没用，怎么回事啊？	cer2_024_000000_000	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_024_000000_000.wav	cer2_024_000000_008	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_024_000000_008.wav	60	30	30	3	4.0	5.0
cer_000180	杨先生。感谢您的来电。	cer_000180_023	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000180_023.wav	cer_000180_016	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000180_016.wav	30	30	0	3	3.0	5.0
cer_000713	这个套餐的流量和通话时长是目前最优惠的组合。	cer_000713_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000713_028.wav	cer_000713_017	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000713_017.wav	30	30	0	3	4.0	5.0
cer_001245	那我来指导您如何购买。	cer_001245_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001245_028.wav	cer_001245_000	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001245_000.wav	30	30	0	3	3.3333	5.0
cer2_025_000005	您先别着急，嗯……我再仔细给您查一下底层的附件列表。那个……您上传的时间大概是哪天？哦，看到了看到了，这里确实有您上传的几张图片。但是，嗯……系统这边提示，您上传的报告图片可能因为光线原因，那个……检测结果的结论部分有些反光，AI初审的时候没能识别出关键指标，就被系统自动驳回到待补充状态了。哎呀，实在不好意思，系统拦截后可能没及时给您发短信通知。	cer2_025_000005_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_025_000005_001.wav	cer2_025_000005_013	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_025_000005_013.wav	60	30	30	2	1.6667	5.0
cer_000694	建议您订购一个流量包来补充流量。	cer_000694_017	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000694_017.wav	cer_000694_000	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000694_000.wav	30	30	0	3	2.6667	4.3333
cer_000884	嗯，好的，辛苦您了。其他的疑问还有没有？	cer_000884_004	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000884_004.wav	cer_000884_019	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000884_019.wav	30	30	0	2	2.0	4.6667
cer_001065	请问您是想查询话费余额。	cer_001065_001	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001065_001.wav	cer_001065_021	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001065_021.wav	30	30	0	3	4.0	5.0
cer_001227	您可以尝试通过银行官方A P P或客服电话查询。	cer_001227_023	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001227_023.wav	cer_001227_012	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001227_012.wav	30	30	0	3	3.0	4.6667
cer_001236	我们有其他优惠方案。	cer_001236_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001236_024.wav	cer_001236_014	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001236_014.wav	30	30	0	3	4.0	5.0
cer_000888	请问您需要查询的是七月份的流量使用情况吗？	cer_000888_026	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000888_026.wav	cer_000888_010	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000888_010.wav	30	30	0	3	4.0	5.0
cer_001398	比如查询积分。	cer_001398_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001398_018.wav	cer_001398_028	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_001398_028.wav	30	30	0	3	3.0	4.6667
cer_000330	虽然价格便宜了。	cer_000330_018	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000330_018.wav	cer_000330_000	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer_000330_000.wav	30	30	0	3	2.6667	4.3333
cer2_003_000002	先生您先别着急，我非常理解您看到账单异常时的心情。请放心，如果是系统多收了您的费用，我们肯定会负责到底的。为了方便查询，请问您的手机号码是现在拨打的这个吗？	cer2_003_000002_029	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000002_029.wav	cer2_003_000002_016	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000002_016.wav	60	30	30	3	4.0	5.0
cer2_003_000011	光关了就行了？那这扣掉的50块钱怎么办？	cer2_003_000011_024	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000011_024.wav	cer2_003_000011_002	/home/work_nfs22/hkxie/data/kefu/midterm_data/cer2_003_000011_002.wav	60	30	30	2	2.0	4.6667
