group_id	prompt	win_utt	win_wav	lose_utt	lose_wav
42483	<|spk_1|>非常抱歉给您带来麻烦了女士，您看这样女士如果您要是呃嗯。	42483_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/42483_022.wav	42483_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/42483_025.wav
34045	<|spk_1|>那这样先生麻烦您保持电话畅通我会和商家进行个再次联络，呃二十分钟之内给您进行个回复麻烦您保持电话畅通。	34045_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/34045_025.wav	34045_002	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/34045_002.wav
52887	<|spk_1|>不客气，应该做的先，麻烦您注意短信接收，感谢您，会发送到您的本机来电手机号码上。	52887_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/52887_021.wav	52887_019	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/52887_019.wav
44952	<|spk_1|>嗯好的了解了女士，那这样女士麻烦您保持，麻烦您保持电话畅通我会在最晚不超过三十分钟之内以电话的形式回复到您的来电号码三九二零，您保持电话畅通就可以了感谢您，嗯请您先挂机再见，不客气这是我应该做的。	44952_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/44952_023.wav	44952_019	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/44952_019.wav
22320	<|spk_1|>啊我<n>我刚才稍微和商家已经是沟通好了您的订单金额呢，会在一到三个工作日原路返回到您的原支付账户中去的先生您看这边可以吗？	22320_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/22320_028.wav	22320_006	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/22320_006.wav
55268	<|spk_1|>您看这样可以吗先生？确实由于商家这个原因给造成麻烦了，咱们系统这边已经判定了，确实商家那边，出餐时候出餐慢了。	55268_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/55268_023.wav	55268_005	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/55268_005.wav
18073	<|spk_1|>啊如鲜砂锅粥是这家吗？	18073_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/18073_024.wav	18073_017	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/18073_017.wav
02463	<|spk_1|>呃确实无法帮您进行一个其他这个额外补偿了先生，您的十元通用红包已经是一个最优的一个补偿方案了先生。	02463_019	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/02463_019.wav	02463_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/02463_024.wav
16452	<|spk_1|>您好我姓申请问有什么可以帮您？	16452_008	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/16452_008.wav	16452_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/16452_027.wav
36368	<|spk_1|>八六三五。	36368_001	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/36368_001.wav	36368_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/36368_028.wav
41362	<|spk_1|>这笔订单您不需要任何操作了。	41362_019	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/41362_019.wav	41362_009	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/41362_009.wav
42981	<|spk_1|>您好我姓申，请问什么可以帮您？	42981_010	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/42981_010.wav	42981_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/42981_026.wav
33302	<|spk_1|>商家订餐电话是，幺五六，九八四幺，八三九七。	33302_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/33302_029.wav	33302_003	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/33302_003.wav
35568	<|spk_1|>你好我姓申请问有什么可以帮您。	35568_014	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/35568_014.wav	35568_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/35568_028.wav
intern_f01_07748	<|spk_1|>你好，我这边是美团生意贷的，为了答谢您一直以来对我们的支持，送您一张三万元七天免息券，希望能够帮助到您，活动仅两天，您如果有需要，记得尽快去使用好吗？	intern_f01_07748_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/intern_f01_07748_024.wav	intern_f01_07748_017	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/intern_f01_07748_017.wav
55270	<|spk_1|>可以要求商家给客户打个电话道个歉是吧？	55270_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/55270_027.wav	55270_012	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/55270_012.wav
07324	<|spk_1|>会员红包然后返还您六张五元通用红包返还到您的九九六六手机号码上请您注意查收一个小时之内补偿到账有效期三十一天。	07324_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/07324_021.wav	07324_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/07324_029.wav
04777	<|spk_1|>是需要开具这个跑腿发票是吗。	04777_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/04777_026.wav	04777_010	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/04777_010.wav
57446	<|spk_1|>没有您的密码是吧？那这样女士有可能是您在您的这个家属的这个手机上设备上用过您的美团外卖用过您的美团外卖点餐绑定过您的银行卡。	57446_011	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/57446_011.wav	57446_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/57446_029.wav
06830	<|spk_1|>找您的这个客服呢要这个客户呢那边那个下单手机号和收餐手机号。	06830_001	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/06830_001.wav	06830_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/06830_022.wav
57885	<|spk_1|>哎你好赵先生，非常抱歉我打扰您了，我是美团网的工作人员，麻烦问下咱们今天这个餐品三多烤肉拌饭骑手给咱们调换补送过来了吗？	57885_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/57885_025.wav	57885_014	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/57885_014.wav
19662	<|spk_1|>啊，为什么没有给客户送过去呢？	19662_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/19662_027.wav	19662_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/19662_026.wav
48647	<|spk_1|>嗯对无法吃的好的了解了您这样女士，麻烦您听到一段音乐后不要挂机，我联系一下商家您不要挂机我马上转接回来。	48647_017	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/48647_017.wav	48647_011	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/48647_011.wav
00486	<|spk_1|>马上给您催促一下。	00486_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/00486_028.wav	00486_016	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/00486_016.wav
32962	<|spk_1|>呃咱们现在要求退款的是吗。	32962_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/32962_027.wav	32962_017	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/32962_017.wav
42372	<|spk_1|>好的辛苦您了告知一下这个前台，告知一下前台，好的辛苦您美团三十九号单今天的感谢您了。	42372_009	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/42372_009.wav	42372_014	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/42372_014.wav
04763	<|spk_1|>您看是，是否有一个，单独这个包装呢先生。	04763_019	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/04763_019.wav	04763_004	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/04763_004.wav
57764	<|spk_1|>确实已经不短了先生，那这样，麻烦您保持电话畅通，我会跟进到您的收餐和补偿请您放心。	57764_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/57764_026.wav	57764_019	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/57764_019.wav
51083	<|spk_1|>是这个二九幺五这个手机号码先生，或者您提供下刚才反馈这个杨国福麻辣烫。	51083_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/51083_023.wav	51083_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/51083_021.wav
30611	<|spk_1|>那了解了女士，请您先消消气，我刚才已经是和商家进行一个联系沟通进行一个相应的警告处理的女士，非常抱歉这次给您带来麻烦了。	30611_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/30611_027.wav	30611_017	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/30611_017.wav
31200	<|spk_1|>马上处理咱们的一个超时问题的先生那您这样先生我会跟进到您的收餐为止会给您进行个回电处理的。	31200_007	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/31200_007.wav	31200_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/31200_029.wav
21985	<|spk_1|>非常抱歉的，非常抱歉了先生，您带来不好的消费体验，就是您下单之后的二十分钟之内呢，属于一个抢单模式您的这笔订单呢会有骑手抢单，这样的话就会出现抢单早抢单晚甚至出现不抢单的这种情况。	21985_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/21985_021.wav	21985_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/21985_023.wav
51089	<|spk_1|>好了非常感谢您非常感谢，您请您先挂再见。	51089_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/51089_024.wav	51089_004	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/51089_004.wav
57386	<|spk_1|>进不进去是吗？送不进来是吗？	57386_019	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/57386_019.wav	57386_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/57386_021.wav
15663	<|spk_1|>哎你好非常抱歉打扰您了，啊我是咱们美团网的工作人员然后是咱家披萨小将。	15663_010	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/15663_010.wav	15663_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/15663_025.wav
32961	<|spk_1|>那这样女士我会把您两个问题都一一并记录下来也转交我的更高级的管理会给您进行回电的女士麻烦您保持电话畅通感谢您。	32961_003	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/32961_003.wav	32961_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/32961_022.wav
15768	<|spk_1|>也不是这样的，就是骑手是现在是正在为您配送中，具体送达时间确实是不太知道。	15768_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/15768_028.wav	15768_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/15768_024.wav
51010	<|spk_1|>重新下，对重新点单的先生。	51010_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/51010_021.wav	51010_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/51010_023.wav
15114	<|spk_1|>啊我这边也是查看到这个骑手也是没有给您取餐中您看这边也是为了不耽误您的这个用餐这个时间我这边为您取消订单然后你重新下单可以吗。	15114_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/15114_024.wav	15114_014	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/15114_014.wav
38543	<|spk_1|>可以的是吧麻烦您贵姓呢？	38543_010	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/38543_010.wav	38543_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/38543_027.wav
33093	<|spk_1|>哎请问什么可以帮您呢。	33093_004	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/33093_004.wav	33093_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/33093_026.wav
10950	<|spk_1|>先生您好您那边能听到吗。	10950_006	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/10950_006.wav	10950_017	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/10950_017.wav
33927	<|spk_1|>那这样女士请问还其他订单上的问题需要能帮您的吗。	33927_005	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/33927_005.wav	33927_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/33927_021.wav
18589	<|spk_1|>嗯是这样，您现在没有这个餐品照片是吗？就是您当时收餐这个照片。	18589_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/18589_026.wav	18589_000	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/18589_000.wav
39394	<|spk_1|>呃是咱们美团外卖的这个订单吗外卖订单吗？	39394_011	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/39394_011.wav	39394_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/39394_028.wav
01684	<|spk_1|>那好的我这边马上回复顾客进行处理麻烦您查注意一下这个订单状况。	01684_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/01684_024.wav	01684_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/01684_027.wav
05530	<|spk_1|>不想遇到这个骑手是吗先生，您在订单上您看是否可以拉黑这名骑手呢。	05530_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/05530_024.wav	05530_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/05530_021.wav
31226	<|spk_1|>啊我看到我看到咱们骑手当时和您联系咱们当时没有接通到接通到这个骑手电话是吗。	31226_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/31226_027.wav	31226_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/31226_024.wav
55753	<|spk_1|>您好，我姓申，请问什么可以帮您？	55753_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/55753_025.wav	55753_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/55753_029.wav
42866	<|spk_1|>嗯可以的可以的。	42866_005	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/42866_005.wav	42866_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/42866_023.wav
14506	<|spk_1|>请问还有其他可以帮到您的吗。	14506_001	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/14506_001.wav	14506_020	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/14506_020.wav
10065	<|spk_1|>好的先生请您听到音乐不要挂机。	10065_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/10065_029.wav	10065_017	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/10065_017.wav
22619	<|spk_1|>呃是您登录时您现在退出登录然后你重新登录，您重新登录的时候呢选择用户ID呢是另外一个就好啦然后您再绑定您的这个来电号码八四四二您的这个会员红包在之前那个上面呢。	22619_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/22619_023.wav	22619_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/22619_024.wav
intern_f01_09927	<|spk_1|>入住日为今天的，就是您在美团后台售卖的标准间房型，您可以去G B上核实一下。	intern_f01_09927_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/intern_f01_09927_025.wav	intern_f01_09927_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/intern_f01_09927_028.wav
39215	<|spk_1|>啊麻烦您贵姓呢？	39215_003	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/39215_003.wav	39215_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/39215_029.wav
intern_f01_03693	<|spk_1|>好的，请问该房型的。	intern_f01_03693_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/intern_f01_03693_026.wav	intern_f01_03693_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/intern_f01_03693_023.wav
56573	<|spk_1|>白白浪费了。	56573_012	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/56573_012.wav	56573_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/56573_027.wav
53320	<|spk_1|>呃相差有四公里是吧？	53320_009	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/53320_009.wav	53320_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/53320_029.wav
07376	<|spk_1|>啊您是咱们的您是咱们商家这边还是骑手这边呢？	07376_012	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/07376_012.wav	07376_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/07376_028.wav
41932	<|spk_1|>嗯，十分抱歉给您带来麻烦女士，请您消消气，我看咱们骑手已经是取到这个餐品了，啊，会尽快给您送过来的，请您放心，我会马上催促骑手优先配送咱们这笔订单，并且会跟进到您的收餐为止。	41932_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/41932_028.wav	41932_015	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/41932_015.wav
47843	<|spk_1|>零二幺三。	47843_001	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/47843_001.wav	47843_010	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/47843_010.wav
15466	<|spk_1|>请您放心我们一定会马上查询。	15466_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/15466_025.wav	15466_009	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/15466_009.wav
19158	<|spk_1|>额您的来您的来电号码二零二零是这个情况吗？	19158_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/19158_024.wav	19158_000	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/19158_000.wav
35584	<|spk_1|>要求订单嗯订单金额退款加补偿是这种情况是吧。	35584_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/35584_027.wav	35584_016	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/35584_016.wav
18749	<|spk_1|>好吧先生那这样啊麻烦您诉求就是说给您做个部分退款呢，还是说在催促一下这个骑手给您再次配送这个可乐呢？	18749_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/18749_026.wav	18749_000	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/18749_000.wav
13811	<|spk_1|>您这是嗯您的这个客户名称是零零二七这个是吗我看到。	13811_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/13811_024.wav	13811_013	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/13811_013.wav
52585	<|spk_1|>您好女士好的那这样麻烦您耐心等待一下，我会在最晚不超过二十分钟之内回电到您的来电号八二四二，我会向商家进行再次争取的，请您放心我会竭尽全力帮您的。	52585_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/52585_026.wav	52585_000	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/52585_000.wav
44730	<|spk_1|>从后台这边查看到，确实是，您使用您的零五零银行卡，进行一个相关支付的，订单上已经展示了，请您放心。	44730_017	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/44730_017.wav	44730_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/44730_023.wav
37581	<|spk_1|>好的了解了麻烦您咱可明天进行一个七点左右进行再次尝试一下，咱们会更好的完善咱们一个呃相对应的个界面的。	37581_006	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/37581_006.wav	37581_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/37581_029.wav
43797	<|spk_1|>嗯会在十点之前十点之前。	43797_000	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/43797_000.wav	43797_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/43797_026.wav
37007	<|spk_1|>非常抱歉，给您带来麻烦了先生，我看到咱们这笔订单了，哦，我看到咱们点的是统一雅哈冰咖啡饮料这个是五瓶没有送是吗？	37007_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/37007_025.wav	37007_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/37007_022.wav
06005	<|spk_1|>您正常使用到五月十五日您把这六张会员红包使用完了。	06005_015	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/06005_015.wav	06005_002	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/06005_002.wav
22460	<|spk_1|>预定是今天下午七点半送到的他是个预订单。	22460_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/22460_027.wav	22460_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/22460_026.wav
intern_f01_09981	<|spk_1|>嗯在听的，您说。	intern_f01_09981_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/intern_f01_09981_022.wav	intern_f01_09981_020	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/intern_f01_09981_020.wav
36115	<|spk_1|>啊，是的是的。	36115_007	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/36115_007.wav	36115_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/36115_022.wav
39189	<|spk_1|>呃直接回复您朋友这个幺八九零六九九七幺幺三是吗？	39189_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/39189_025.wav	39189_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/39189_029.wav
16047	<|spk_1|>呃领取之后三十一天内，可以正常使用的，有效期三十一天，嗯好的女士，请问还有其他可以帮到您的吗。	16047_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/16047_029.wav	16047_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/16047_026.wav
01580	<|spk_1|>然后骑手把这餐品给您放在您那里，就走掉了是吗。	01580_015	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/01580_015.wav	01580_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/01580_026.wav
36363	<|spk_1|>好的了解先，那这样先生，呃您的问题我会进行如实记录，然后我麻烦您贵姓呢先生。	36363_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/36363_022.wav	36363_020	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/36363_020.wav
55577	<|spk_1|>行好的您收到餐品就放心了先生，那请问还有其他可以帮您的吗？	55577_005	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/55577_005.wav	55577_017	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/55577_017.wav
53995	<|spk_1|>您好我姓申，请问有什么可以帮您？	53995_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/53995_021.wav	53995_003	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/53995_003.wav
31838	<|spk_1|>嗯，了解您这情况先，那这样先生我看到您这笔订单商家名称是叫做香他他煲仔饭，啊，咱们骑手已经是正常取到这个餐品正在为您进行个配送中先生，马上给您送到了先生，麻烦您耐心等待一下。	31838_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/31838_028.wav	31838_003	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/31838_003.wav
08114	<|spk_1|>您看这样可以吗先生？	08114_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/08114_022.wav	08114_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/08114_028.wav
32056	<|spk_1|>女士您好，啊，今天，呃，今天接到您个投诉订单问题，是您今天中午的这笔订单叫做这个烤鱼，爱小龙虾烧烤干锅的这个商家。	32056_013	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/32056_013.wav	32056_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/32056_028.wav
38200	<|spk_1|>整个餐品都没有给您送吗？	38200_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/38200_024.wav	38200_018	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/38200_018.wav
20386	<|spk_1|>行行好的好的明白您的诉求了那这边祝您生活愉快请您先挂机。	20386_022	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/20386_022.wav	20386_020	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/20386_020.wav
40791	<|spk_1|>呃，今天的美团二十五号单，现在已超时有三十分钟了，您看客户那边要求退款，麻烦问一下咱们商家您同意吗。	40791_008	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/40791_008.wav	40791_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/40791_025.wav
14066	<|spk_1|>好的先生，非常抱歉，给您带来不好的消费体验了，麻烦您提供您下单的手机号码，我这边为您查看一下。	14066_009	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/14066_009.wav	14066_020	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/14066_020.wav
51687	<|spk_1|>哦哦那麻烦咱们客服有收到吗？	51687_001	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/51687_001.wav	51687_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/51687_021.wav
37112	<|spk_1|>哎先生您好非常抱歉给您带来麻烦了，啊是您今天这笔订单商家名称是叫八零后麻辣香锅冒菜是这个吗？	37112_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/37112_024.wav	37112_018	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/37112_018.wav
35380	<|spk_1|>这个月没有送就是上个月您购买了但是呃您红包到期了还没有给您进行一个发放是吗。	35380_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/35380_024.wav	35380_015	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/35380_015.wav
41458	<|spk_1|>呃也是可以的先生我，我会我会催促骑手尽快给您取得联系的。	41458_023	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/41458_023.wav	41458_009	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/41458_009.wav
40040	<|spk_1|>嗯嗯您看这样的先生建议咱们客户您这边的话就是说为了保证咱们的身体健康。	40040_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/40040_026.wav	40040_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/40040_025.wav
51786	<|spk_1|>好的了解了，嗯好的那我这边给客户回复处理了，感谢您。	51786_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/51786_027.wav	51786_006	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/51786_006.wav
48137	<|spk_1|>呃咱们后续，咱们后期地图，呃地图系统方面会有进行一个相应的，进一步的更新的先生。	48137_025	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/48137_025.wav	48137_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/48137_021.wav
intern_f01_05660	<|spk_1|>那您这儿有隐形矫正吗？	intern_f01_05660_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/intern_f01_05660_029.wav	intern_f01_05660_007	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/intern_f01_05660_007.wav
52249	<|spk_1|>先生您好非常抱歉久等了商家表示说会马上处理咱们这订单问题先生，嗯表示说需要咱们客户您把您的这拍摄照片向。	52249_027	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/52249_027.wav	52249_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/52249_021.wav
39032	<|spk_1|>嗯您这边正常接收就好。	39032_021	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/39032_021.wav	39032_008	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/39032_008.wav
14813	<|spk_1|>那好的先生那非常那这样麻烦您贵姓呢？	14813_029	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/14813_029.wav	14813_004	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/14813_004.wav
36704	<|spk_1|>好的，了解了女士，嗯，好的。	36704_026	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/36704_026.wav	36704_010	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/36704_010.wav
36426	<|spk_1|>十分抱歉给您带来麻烦了先生。	36426_028	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/36426_028.wav	36426_024	/home/work_nfs22/xmren/data/kefu/90w_tokens_noseed/36426_024.wav
